time,streamflow
2003-05-31,10.421
2003-06-01,9.656
2003-06-02,8.976
2003-06-03,8.863
2003-06-04,9.345
2003-06-05,9.316
2003-06-06,7.929
2003-06-07,8.212
2003-06-08,13.875
2003-06-09,10.732
2003-06-10,8.693
2003-06-11,7.985
2003-06-12,9.741
2003-06-13,8.891
2003-06-14,8.353
2003-06-15,7.929
2003-06-16,7.617
2003-06-17,7.561
2003-06-18,18.151
2003-06-19,21.492
2003-06-20,15.008
2003-06-21,10.449
2003-06-22,8.58
2003-06-23,7.646
2003-06-24,6.966
2003-06-25,6.485
2003-06-26,6.145
2003-06-27,6.06
2003-06-28,6.116
2003-06-29,5.748
2003-06-30,7.787
2003-07-01,38.228
2003-07-02,121.762
2003-07-03,95.428
2003-07-04,27.92
2003-07-05,19.793
2003-07-06,14.47
2003-07-07,13.309
2003-07-08,14.951
2003-07-09,12.12
2003-07-10,14.413
2003-07-11,45.024
2003-07-12,24.579
2003-07-13,33.131
2003-07-14,45.307
2003-07-15,21.946
2003-07-16,14.98
2003-07-17,12.148
2003-07-18,10.024
2003-07-19,8.891
2003-07-20,8.127
2003-07-21,7.476
2003-07-22,7.844
2003-07-23,10.902
2003-07-24,7.702
2003-07-25,6.683
2003-07-26,6.173
2003-07-27,6.4
2003-07-28,5.947
2003-07-29,5.833
2003-07-30,5.465
2003-07-31,14.951
2003-08-01,84.95
2003-08-02,18.179
2003-08-03,24.806
2003-08-04,18.066
2003-08-05,11.61
2003-08-06,16.48
2003-08-07,24.296
2003-08-08,10.534
2003-08-09,8.382
2003-08-10,7.362
2003-08-11,7.136
2003-08-12,6.881
2003-08-13,9.288
2003-08-14,6.683
2003-08-15,6.938
2003-08-16,6.371
2003-08-17,5.89
2003-08-18,5.465
2003-08-19,5.154
2003-08-20,4.842
2003-08-21,4.814
2003-08-22,4.502
2003-08-23,4.474
2003-08-24,4.134
2003-08-25,3.936
2003-08-26,3.823
2003-08-27,3.681
2003-08-28,3.568
2003-08-29,3.483
2003-08-30,3.398
2003-08-31,3.71
2003-09-01,3.71
2003-09-02,3.511
2003-09-03,3.171
2003-09-04,3.256
2003-09-05,5.918
2003-09-06,4.219
2003-09-07,3.568
2003-09-08,3.596
2003-09-09,3.483
2003-09-10,3.171
2003-09-11,3.03
2003-09-12,2.945
2003-09-13,2.86
2003-09-14,2.775
2003-09-15,3.171
2003-09-16,4.304
2003-09-17,3.115
2003-09-18,2.832
2003-09-19,2.718
2003-09-20,2.633
2003-09-21,2.577
2003-09-22,7.391
2003-09-23,30.016
2003-09-24,10.987
2003-09-25,6.513
2003-09-26,5.154
2003-09-27,4.616
2003-09-28,5.069
2003-09-29,4.899
2003-09-30,4.134
2003-10-01,3.794
2003-10-02,3.596
2003-10-03,3.398
2003-10-04,3.285
2003-10-05,3.2
2003-10-06,3.171
2003-10-07,3.2
2003-10-08,3.143
2003-10-09,3.256
2003-10-10,3.171
2003-10-11,3.115
2003-10-12,3.087
2003-10-13,2.973
2003-10-14,2.945
2003-10-15,2.917
2003-10-16,3.228
2003-10-17,2.945
2003-10-18,2.86
2003-10-19,2.86
2003-10-20,2.823
2003-10-21,2.781
2003-10-22,2.724
2003-10-23,2.676
2003-10-24,2.631
2003-10-25,2.616
2003-10-26,2.611
2003-10-27,2.67
2003-10-28,2.973
2003-10-29,3.087
2003-10-30,2.801
2003-10-31,2.679
2003-11-01,2.645
2003-11-02,2.65
2003-11-03,2.642
2003-11-04,2.619
2003-11-05,3.087
2003-11-06,5.437
2003-11-07,4.927
2003-11-08,3.823
2003-11-09,3.285
2003-11-10,3.058
2003-11-11,2.945
2003-11-12,2.917
2003-11-13,2.945
2003-11-14,2.945
2003-11-15,2.801
2003-11-16,2.778
2003-11-17,2.945
2003-11-18,3.936
2003-11-19,38.511
2003-11-20,28.119
2003-11-21,13.45
2003-11-22,8.523
2003-11-23,6.796
2003-11-24,6.938
2003-11-25,9.458
2003-11-26,7.702
2003-11-27,7.9
2003-11-28,15.659
2003-11-29,31.148
2003-11-30,17.188
2003-12-01,10.789
2003-12-02,8.353
2003-12-03,7.108
2003-12-04,20.841
2003-12-05,29.449
2003-12-06,18.378
2003-12-07,12.346
2003-12-08,9.741
2003-12-09,8.467
2003-12-10,17.868
2003-12-11,45.873
2003-12-12,24.466
2003-12-13,15.319
2003-12-14,17.925
2003-12-15,18.151
2003-12-16,13.96
2003-12-17,22.03
2003-12-18,19.454
2003-12-19,15.319
2003-12-20,12.006
2003-12-21,9.854
2003-12-22,8.835
2003-12-23,8.495
2003-12-24,16.82
2003-12-25,14.47
2003-12-26,11.978
2003-12-27,10.081
2003-12-28,9.09
2003-12-29,8.382
2003-12-30,10.675
2003-12-31,11.129
2004-01-01,9.146
2004-01-02,8.495
2004-01-03,8.07
2004-01-04,7.759
2004-01-05,30.299
2004-01-06,68.243
2004-01-07,29.733
2004-01-08,20.926
2004-01-09,18.094
2004-01-10,15.234
2004-01-11,11.723
2004-01-12,10.307
2004-01-13,9.486
2004-01-14,8.863
2004-01-15,8.467
2004-01-16,7.985
2004-01-17,7.504
2004-01-18,7.872
2004-01-19,9.741
2004-01-20,8.58
2004-01-21,7.929
2004-01-22,7.504
2004-01-23,7.136
2004-01-24,6.824
2004-01-25,23.078
2004-01-26,51.253
2004-01-27,27.92
2004-01-28,18.972
2004-01-29,13.904
2004-01-30,11.95
2004-01-31,10.534
2004-02-01,9.288
2004-02-02,8.835
2004-02-03,11.525
2004-02-04,10.845
2004-02-05,9.939
2004-02-06,69.093
2004-02-07,154.61
2004-02-08,51.82
2004-02-09,26.448
2004-02-10,20.671
2004-02-11,17.018
2004-02-12,22.937
2004-02-13,23.276
2004-02-14,18.434
2004-02-15,22.455
2004-02-16,30.299
2004-02-17,23.871
2004-02-18,19.057
2004-02-19,15.716
2004-02-20,14.017
2004-02-21,13.139
2004-02-22,11.327
2004-02-23,10.137
2004-02-24,9.684
2004-02-25,9.373
2004-02-26,10.392
2004-02-27,15.036
2004-02-28,10.817
2004-02-29,9.458
2004-03-01,8.976
2004-03-02,9.798
2004-03-03,16.537
2004-03-04,13.45
2004-03-05,12.035
2004-03-06,74.19
2004-03-07,125.16
2004-03-08,33.414
2004-03-09,24.721
2004-03-10,19.114
2004-03-11,14.725
2004-03-12,12.743
2004-03-13,11.157
2004-03-14,10.137
2004-03-15,9.741
2004-03-16,18.094
2004-03-17,17.103
2004-03-18,12.289
2004-03-19,10.874
2004-03-20,9.656
2004-03-21,10.194
2004-03-22,9.288
2004-03-23,8.495
2004-03-24,8.07
2004-03-25,7.759
2004-03-26,7.476
2004-03-27,7.334
2004-03-28,6.966
2004-03-29,6.768
2004-03-30,13.847
2004-03-31,12.289
2004-04-01,9.175
2004-04-02,8.099
2004-04-03,7.617
2004-04-04,7.306
2004-04-05,6.853
2004-04-06,6.598
2004-04-07,6.485
2004-04-08,6.428
2004-04-09,6.286
2004-04-10,6.003
2004-04-11,6.031
2004-04-12,6.343
2004-04-13,14.102
2004-04-14,17.67
2004-04-15,14.98
2004-04-16,12.771
2004-04-17,10.704
2004-04-18,9.033
2004-04-19,8.07
2004-04-20,7.504
2004-04-21,7.249
2004-04-22,7.249
2004-04-23,7.108
2004-04-24,6.315
2004-04-25,6.003
2004-04-26,7.277
2004-04-27,13.819
2004-04-28,10.704
2004-04-29,8.467
2004-04-30,7.419
2004-05-01,6.909
2004-05-02,13.734
2004-05-03,26.589
2004-05-04,17.16
2004-05-05,11.723
2004-05-06,9.345
2004-05-07,7.957
2004-05-08,7.051
2004-05-09,6.428
2004-05-10,6.371
2004-05-11,6.371
2004-05-12,8.353
2004-05-13,7.164
2004-05-14,6.315
2004-05-15,6.06
2004-05-16,5.692
2004-05-17,5.777
2004-05-18,6.23
2004-05-19,6.371
2004-05-20,5.918
2004-05-21,5.522
2004-05-22,5.239
2004-05-23,4.927
2004-05-24,4.757
2004-05-25,4.559
2004-05-26,4.304
2004-05-27,4.078
2004-05-28,3.879
2004-05-29,3.823
2004-05-30,4.049
2004-05-31,6.286
2004-06-01,7.787
2004-06-02,4.644
2004-06-03,3.851
2004-06-04,3.568
2004-06-05,3.398
2004-06-06,3.143
2004-06-07,2.973
2004-06-08,3.71
2004-06-09,4.191
2004-06-10,4.248
2004-06-11,3.511
2004-06-12,3.03
2004-06-13,2.798
2004-06-14,2.727
2004-06-15,2.829
2004-06-16,3.115
2004-06-17,4.332
2004-06-18,3.908
2004-06-19,3.2
2004-06-20,3.313
2004-06-21,2.696
2004-06-22,2.784
2004-06-23,5.267
2004-06-24,19.992
2004-06-25,32.564
2004-06-26,75.606
2004-06-27,27.411
2004-06-28,19.624
2004-06-29,24.975
2004-06-30,16.169
2004-07-01,31.148
2004-07-02,30.016
2004-07-03,22.908
2004-07-04,15.234
2004-07-05,12.063
2004-07-06,9.741
2004-07-07,11.327
2004-07-08,12.12
2004-07-09,8.552
2004-07-10,7.136
2004-07-11,6.343
2004-07-12,6.371
2004-07-13,7.079
2004-07-14,6.626
2004-07-15,7.079
2004-07-16,5.663
2004-07-17,10.534
2004-07-18,9.005
2004-07-19,5.55
2004-07-20,4.672
2004-07-21,4.219
2004-07-22,3.993
2004-07-23,3.766
2004-07-24,3.596
2004-07-25,3.568
2004-07-26,6.485
2004-07-27,14.328
2004-07-28,10.251
2004-07-29,6.343
2004-07-30,5.182
2004-07-31,6.824
2004-08-01,7.787
2004-08-02,5.72
2004-08-03,7.136
2004-08-04,6.116
2004-08-05,4.474
2004-08-06,3.993
2004-08-07,3.964
2004-08-08,3.37
2004-08-09,3.115
2004-08-10,3.002
2004-08-11,2.86
2004-08-12,5.493
2004-08-13,5.125
2004-08-14,3.681
2004-08-15,3.058
2004-08-16,2.798
2004-08-17,2.696
2004-08-18,2.591
2004-08-19,2.486
2004-08-20,2.775
2004-08-21,7.362
2004-08-22,11.213
2004-08-23,6.173
2004-08-24,4.559
2004-08-25,4.106
2004-08-26,3.908
2004-08-27,3.483
2004-08-28,3.143
2004-08-29,3.115
2004-08-30,4.219
2004-08-31,3.511
2004-09-01,3.087
2004-09-02,2.803
2004-09-03,2.744
2004-09-04,2.659
2004-09-05,2.616
2004-09-06,2.475
2004-09-07,3.568
2004-09-08,15.234
2004-09-09,22.823
2004-09-10,14.073
2004-09-11,7.872
2004-09-12,5.947
2004-09-13,4.842
2004-09-14,4.163
2004-09-15,3.738
2004-09-16,12.431
2004-09-17,223.136
2004-09-18,302.99
2004-09-19,84.667
2004-09-20,22.682
2004-09-21,14.895
2004-09-22,11.27
2004-09-23,9.26
2004-09-24,8.07
2004-09-25,7.277
2004-09-26,6.654
2004-09-27,6.23
2004-09-28,6.485
2004-09-29,6.513
2004-09-30,5.578
2004-10-01,5.125
2004-10-02,4.757
2004-10-03,4.559
2004-10-04,4.332
2004-10-05,4.078
2004-10-06,3.823
2004-10-07,3.681
2004-10-08,3.625
2004-10-09,3.568
2004-10-10,3.426
2004-10-11,3.398
2004-10-12,3.568
2004-10-13,6.711
2004-10-14,5.692
2004-10-15,4.332
2004-10-16,3.964
2004-10-17,3.596
2004-10-18,3.426
2004-10-19,9.911
2004-10-20,17.613
2004-10-21,7.929
2004-10-22,6.145
2004-10-23,5.493
2004-10-24,5.069
2004-10-25,4.786
2004-10-26,4.502
2004-10-27,4.304
2004-10-28,4.304
2004-10-29,4.446
2004-10-30,4.955
2004-10-31,4.644
2004-11-01,5.777
2004-11-02,5.748
2004-11-03,31.715
2004-11-04,133.938
2004-11-05,161.972
2004-11-06,34.83
2004-11-07,18.548
2004-11-08,12.743
2004-11-09,9.769
2004-11-10,8.353
2004-11-11,7.702
2004-11-12,12.233
2004-11-13,25.712
2004-11-14,16.48
2004-11-15,11.327
2004-11-16,9.26
2004-11-17,8.127
2004-11-18,7.391
2004-11-19,6.909
2004-11-20,6.598
2004-11-21,6.343
2004-11-22,6.003
2004-11-23,9.118
2004-11-24,104.206
2004-11-25,255.418
2004-11-26,90.331
2004-11-27,31.432
2004-11-28,27.722
2004-11-29,21.238
2004-11-30,17.358
2004-12-01,31.998
2004-12-02,28.317
2004-12-03,22.738
2004-12-04,17.925
2004-12-05,14.64
2004-12-06,42.758
2004-12-07,145.832
2004-12-08,132.523
2004-12-09,68.527
2004-12-10,146.681
2004-12-11,88.915
2004-12-12,37.945
2004-12-13,31.432
2004-12-14,26.844
2004-12-15,22.965
2004-12-16,20.133
2004-12-17,18.009
2004-12-18,16.367
2004-12-19,15.461
2004-12-20,13.705
2004-12-21,12.573
2004-12-22,12.176
2004-12-23,28.232
2004-12-24,26.958
2004-12-25,20.218
2004-12-26,16.565
2004-12-27,14.073
2004-12-28,12.431
2004-12-29,11.553
2004-12-30,10.93
2004-12-31,10.364
2005-01-01,9.883
2005-01-02,9.486
2005-01-03,9.146
2005-01-04,8.92
2005-01-05,8.75
2005-01-06,9.09
2005-01-07,10.59
2005-01-08,22.993
2005-01-09,22.568
2005-01-10,16.509
2005-01-11,13.564
2005-01-12,12.063
2005-01-13,15.178
2005-01-14,42.475
2005-01-15,29.449
2005-01-16,22.795
2005-01-17,17.528
2005-01-18,14.073
2005-01-19,12.431
2005-01-20,11.751
2005-01-21,11.129
2005-01-22,10.364
2005-01-23,9.571
2005-01-24,8.693
2005-01-25,8.665
2005-01-26,8.608
2005-01-27,8.269
2005-01-28,7.702
2005-01-29,8.778
2005-01-30,13.705
2005-01-31,10.76
2005-02-01,9.514
2005-02-02,9.883
2005-02-03,21.408
2005-02-04,17.84
2005-02-05,14.243
2005-02-06,12.148
2005-02-07,10.817
2005-02-08,10.109
2005-02-09,9.741
2005-02-10,9.316
2005-02-11,8.58
2005-02-12,8.184
2005-02-13,8.099
2005-02-14,16.509
2005-02-15,19.907
2005-02-16,13.705
2005-02-17,12.771
2005-02-18,10.789
2005-02-19,9.911
2005-02-20,10.477
2005-02-21,73.624
2005-02-22,150.079
2005-02-23,67.111
2005-02-24,31.432
2005-02-25,25.882
2005-02-26,20.983
2005-02-27,17.84
2005-02-28,21.577
2005-03-01,20.813
2005-03-02,16.254
2005-03-03,14.13
2005-03-04,12.941
2005-03-05,12.063
2005-03-06,11.015
2005-03-07,10.506
2005-03-08,27.127
2005-03-09,27.666
2005-03-10,21.323
2005-03-11,17.132
2005-03-12,14.583
2005-03-13,12.912
2005-03-14,12.148
2005-03-15,10.93
2005-03-16,11.072
2005-03-17,19.029
2005-03-18,17.33
2005-03-19,14.442
2005-03-20,12.771
2005-03-21,11.468
2005-03-22,11.638
2005-03-23,36.529
2005-03-24,32.281
2005-03-25,23.276
2005-03-26,17.981
2005-03-27,16.367
2005-03-28,34.546
2005-03-29,28.317
2005-03-30,22.88
2005-03-31,27.581
2005-04-01,33.131
2005-04-02,85.517
2005-04-03,58.616
2005-04-04,30.299
2005-04-05,24.183
2005-04-06,19.454
2005-04-07,21.861
2005-04-08,41.909
2005-04-09,32.847
2005-04-10,25.372
2005-04-11,19.907
2005-04-12,16.594
2005-04-13,16.792
2005-04-14,14.215
2005-04-15,12.233
2005-04-16,10.732
2005-04-17,9.826
2005-04-18,9.345
2005-04-19,8.92
2005-04-20,8.495
2005-04-21,8.155
2005-04-22,8.099
2005-04-23,12.374
2005-04-24,8.863
2005-04-25,8.212
2005-04-26,7.929
2005-04-27,9.231
2005-04-28,8.438
2005-04-29,8.042
2005-04-30,9.175
2005-05-01,12.374
2005-05-02,11.61
2005-05-03,9.741
2005-05-04,8.58
2005-05-05,8.325
2005-05-06,9.656
2005-05-07,8.07
2005-05-08,7.391
2005-05-09,6.966
2005-05-10,6.824
2005-05-11,6.938
2005-05-12,6.258
2005-05-13,5.918
2005-05-14,5.663
2005-05-15,8.92
2005-05-16,9.599
2005-05-17,6.088
2005-05-18,5.522
2005-05-19,5.182
2005-05-20,5.409
2005-05-21,6.654
2005-05-22,5.635
2005-05-23,5.125
2005-05-24,4.814
2005-05-25,4.502
2005-05-26,4.332
2005-05-27,4.219
2005-05-28,4.106
2005-05-29,4.078
2005-05-30,4.163
2005-05-31,4.474
2005-06-01,4.842
2005-06-02,6.145
2005-06-03,5.352
2005-06-04,5.437
2005-06-05,5.267
2005-06-06,4.842
2005-06-07,5.04
2005-06-08,5.04
2005-06-09,7.476
2005-06-10,6.824
2005-06-11,5.607
2005-06-12,5.295
2005-06-13,4.87
2005-06-14,4.616
2005-06-15,4.106
2005-06-16,3.766
2005-06-17,3.54
2005-06-18,3.285
2005-06-19,3.115
2005-06-20,3.087
2005-06-21,4.729
2005-06-22,4.361
2005-06-23,3.426
2005-06-24,3.115
2005-06-25,3.002
2005-06-26,2.945
2005-06-27,3.256
2005-06-28,4.134
2005-06-29,7.702
2005-06-30,8.523
2005-07-01,6.428
2005-07-02,8.976
2005-07-03,9.373
2005-07-04,25.004
2005-07-05,10.477
2005-07-06,8.438
2005-07-07,20.558
2005-07-08,30.016
2005-07-09,15.206
2005-07-10,9.316
2005-07-11,49.271
2005-07-12,116.382
2005-07-13,56.35
2005-07-14,35.396
2005-07-15,35.679
2005-07-16,22.399
2005-07-17,24.381
2005-07-18,24.069
2005-07-19,21.238
2005-07-20,17.556
2005-07-21,10.76
2005-07-22,9.061
2005-07-23,7.73
2005-07-24,6.796
2005-07-25,6.173
2005-07-26,5.692
2005-07-27,5.409
2005-07-28,5.748
2005-07-29,5.692
2005-07-30,20.02
2005-07-31,8.07
2005-08-01,14.357
2005-08-02,9.401
2005-08-03,7.136
2005-08-04,5.72
2005-08-05,5.097
2005-08-06,4.786
2005-08-07,6.258
2005-08-08,8.807
2005-08-09,9.486
2005-08-10,8.438
2005-08-11,6.853
2005-08-12,5.833
2005-08-13,5.748
2005-08-14,18.632
2005-08-15,11.751
2005-08-16,7.476
2005-08-17,6.456
2005-08-18,10.392
2005-08-19,15.688
2005-08-20,7.476
2005-08-21,5.89
2005-08-22,5.154
2005-08-23,4.672
2005-08-24,4.502
2005-08-25,5.182
2005-08-26,6.343
2005-08-27,4.814
2005-08-28,4.191
2005-08-29,3.908
2005-08-30,4.049
2005-08-31,5.493
2005-09-01,4.842
2005-09-02,4.191
2005-09-03,3.766
2005-09-04,3.426
2005-09-05,3.2
2005-09-06,3.058
2005-09-07,2.917
2005-09-08,2.815
2005-09-09,2.721
2005-09-10,2.659
2005-09-11,2.594
2005-09-12,2.529
2005-09-13,2.489
2005-09-14,2.41
2005-09-15,2.398
2005-09-16,2.574
2005-09-17,3.71
2005-09-18,3.256
2005-09-19,2.608
2005-09-20,2.461
2005-09-21,2.373
2005-09-22,2.316
2005-09-23,2.28
2005-09-24,2.234
2005-09-25,2.206
2005-09-26,2.254
2005-09-27,2.973
2005-09-28,3.228
2005-09-29,2.568
2005-09-30,2.523
2005-10-01,2.543
2005-10-02,2.367
2005-10-03,2.299
2005-10-04,2.223
2005-10-05,2.163
2005-10-06,2.257
2005-10-07,3.115
2005-10-08,3.596
2005-10-09,2.917
2005-10-10,2.642
2005-10-11,2.534
2005-10-12,2.455
2005-10-13,2.362
2005-10-14,2.285
2005-10-15,2.268
2005-10-16,2.172
2005-10-17,2.101
2005-10-18,2.05
2005-10-19,2.03
2005-10-20,2.053
2005-10-21,2.033
2005-10-22,2.064
2005-10-23,2.11
2005-10-24,2.084
2005-10-25,2.042
2005-10-26,2.016
2005-10-27,2.027
2005-10-28,2.022
2005-10-29,2.005
2005-10-30,2.01
2005-10-31,2.022
2005-11-01,2.002
2005-11-02,1.996
2005-11-03,1.994
2005-11-04,1.996
2005-11-05,1.996
2005-11-06,2.016
2005-11-07,2.064
2005-11-08,2.073
2005-11-09,2.104
2005-11-10,2.206
2005-11-11,2.299
2005-11-12,2.404
2005-11-13,2.291
2005-11-14,2.299
2005-11-15,2.415
2005-11-16,2.917
2005-11-17,4.446
2005-11-18,3.228
2005-11-19,2.551
2005-11-20,2.407
2005-11-21,4.049
2005-11-22,25.485
2005-11-23,9.543
2005-11-24,5.692
2005-11-25,4.389
2005-11-26,3.823
2005-11-27,3.568
2005-11-28,3.823
2005-11-29,20.445
2005-11-30,16.056
2005-12-01,8.693
2005-12-02,6.428
2005-12-03,5.409
2005-12-04,7.674
2005-12-05,20.586
2005-12-06,18.406
2005-12-07,11.072
2005-12-08,8.24
2005-12-09,9.599
2005-12-10,10.704
2005-12-11,9.033
2005-12-12,7.646
2005-12-13,6.569
2005-12-14,5.805
2005-12-15,21.804
2005-12-16,37.378
2005-12-17,19.963
2005-12-18,12.459
2005-12-19,9.514
2005-12-20,8.042
2005-12-21,7.136
2005-12-22,6.456
2005-12-23,5.975
2005-12-24,5.692
2005-12-25,8.495
2005-12-26,17.33
2005-12-27,17.783
2005-12-28,12.403
2005-12-29,11.78
2005-12-30,10.024
2005-12-31,8.693
